#<#tasks> <#config> <#data> <#vms> <#buckets> <#bucket_ranges> <max_running_time> <max_financial_cost>
31	5	97	3	1	3	1000	999999

#<task_id> <activity_id> <task_type__0-VM__1-VM_FX> <vm_cpu_time> <n_input> [<id_input>...] <n_output> [<id_output>...]
1	1	1	0.0077710680197924376	1	[1]	1	[2]
2	1	1	0.034504740964621305	1	[3]	1	[4]
23	1	1	0.04485573899000883	1	[19]	1	[20]
24	1	1	0.015892756986431777	1	[21]	1	[22]
25	1	1	0.05236179393250495	1	[23]	1	[24]
26	1	1	0.06637845688965172	1	[25]	1	[26]
27	1	1	0.03498552192468196	1	[27]	1	[28]
28	1	1	0.04741273797117174	1	[29]	1	[30]
29	1	1	0.03249264496844262	1	[31]	1	[32]
30	1	1	0.05712946900166571	1	[33]	1	[34]
9	2	1	0.001169460010714829	1	[2]	3	[5,6,7]
10	2	1	0.0033703020308166742	1	[4]	8	[8,9,10,11,12,13,14,15]
33	2	1	0.0033841499825939536	1	[20]	7	[35,36,37,38,39,40,41]
34	2	1	0.002111503970809281	1	[22]	6	[42,43,44,45,46,47]
35	2	1	0.00232573295943439	1	[24]	7	[48,49,50,51,52,53,54]
36	2	1	0.003100440022535622	1	[26]	7	[55,56,57,58,59,60,61]
37	2	1	0.003118781023658812	1	[28]	8	[62,63,64,65,66,67,68,69]
38	2	1	0.0022982460213825107	1	[30]	7	[70,71,72,73,74,75,76]
39	2	1	0.0021333210170269012	1	[32]	6	[77,78,79,80,81,82]
40	2	1	0.0031669819727540016	1	[34]	7	[83,84,85,86,87,88,89]
41	3	1	0.127799050998874	66	[5,6,7,8,9,10,11,12,13,14,15,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89]	1	[16]
42	3	1	0.3397042900323868	66	[5,6,7,8,9,10,11,12,13,14,15,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89]	1	[90]
43	3	1	0.26007630198728293	66	[5,6,7,8,9,10,11,12,13,14,15,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89]	1	[91]
44	3	1	0.21369251899886876	66	[5,6,7,8,9,10,11,12,13,14,15,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89]	1	[92]
45	3	1	0.26546533801592886	66	[5,6,7,8,9,10,11,12,13,14,15,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89]	1	[93]
46	3	1	0.2524747339775786	66	[5,6,7,8,9,10,11,12,13,14,15,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89]	1	[94]
47	3	1	0.3399625769816339	66	[5,6,7,8,9,10,11,12,13,14,15,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89]	1	[95]
48	3	1	0.26312162505928427	66	[5,6,7,8,9,10,11,12,13,14,15,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89]	1	[96]
49	3	1	0.22227588796522468	66	[5,6,7,8,9,10,11,12,13,14,15,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89]	1	[97]
50	3	1	0.27609725401271135	66	[5,6,7,8,9,10,11,12,13,14,15,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89]	1	[98]
51	4	1	0.0007461779750883579	10	[16,90,91,92,93,94,95,96,97,98]	1	[99]

#<data_id> <data_size> <read_time_avg> <write_time_avg> <is_static> <n_source_devices> [<device_id>...]
1	1662	0.1714450309999961	None	1	1	[denethor_bucket]
2	339	0.1793336177998981	0.05547226020000835	0	0	[denethor_bucket]
3	2666	0.06838846039998998	None	1	1	[denethor_bucket]
4	640	0.059714313199970094	0.05370059180002045	0	0	[denethor_bucket]
5	185	0.1130501516666272	0.05431835479996607	0	0	[denethor_bucket]
6	185	0.12373161433334673	0.04622193279994918	0	0	[denethor_bucket]
7	339	0.11986179900002024	0.05146427399988625	0	0	[denethor_bucket]
8	187	0.12009678066666155	0.051992865600061576	0	0	[denethor_bucket]
9	245	0.11289428000002501	0.048118444200076736	0	0	[denethor_bucket]
10	301	0.12917515133332827	0.05144689380008458	0	0	[denethor_bucket]
11	191	0.11047857300004209	0.05205266959999335	0	0	[denethor_bucket]
12	421	0.11614699966662556	0.05152772339993135	0	0	[denethor_bucket]
13	481	0.11678457433326637	0.05191065699993942	0	0	[denethor_bucket]
14	539	0.11980164233330015	0.04827675459995362	0	0	[denethor_bucket]
15	640	0.1201151263333314	0.048661951800067986	0	0	[denethor_bucket]
16	185	0.1850251927999864	0.16097322840000744	0	0	[denethor_bucket]
19	3358	0.054639195199956705	None	1	1	[denethor_bucket]
20	595	0.06487507580001192	0.05465252320001355	0	0	[denethor_bucket]
21	2439	0.06343050340001924	None	1	1	[denethor_bucket]
22	521	0.068266202800055	0.051396666800008005	0	0	[denethor_bucket]
23	3213	0.06008349099997758	None	1	1	[denethor_bucket]
24	581	0.05926677460000747	0.04745319299999551	0	0	[denethor_bucket]
25	3265	0.07761283040003378	None	1	1	[denethor_bucket]
26	567	0.07669985739992172	0.04760769299998629	0	0	[denethor_bucket]
27	2666	0.06696041059996674	None	1	1	[denethor_bucket]
28	640	0.054097859800037895	0.04999528399998212	0	0	[denethor_bucket]
29	3224	0.06656493820000833	None	1	1	[denethor_bucket]
30	575	0.06626995060001946	0.04729967319997854	0	0	[denethor_bucket]
31	2771	0.07650405580002372	None	1	1	[denethor_bucket]
32	511	0.05911834200003341	0.05053242599997816	0	0	[denethor_bucket]
33	2627	0.06524256500005662	None	1	1	[denethor_bucket]
34	563	0.06170954459994391	0.046901879000029116	0	0	[denethor_bucket]
35	187	0.11942882299995015	0.05028707480000776	0	0	[denethor_bucket]
36	245	0.11976399200005018	0.051324620000048074	0	0	[denethor_bucket]
37	309	0.11312041200003385	0.05325586020006767	0	0	[denethor_bucket]
38	199	0.12644031966666106	0.048051232399984656	0	0	[denethor_bucket]
39	367	0.11306255366672244	0.04973368379996828	0	0	[denethor_bucket]
40	187	0.1198220113333691	0.054471751000130554	0	0	[denethor_bucket]
41	595	0.11980910166668944	0.05090357020004604	0	0	[denethor_bucket]
42	185	0.12372262233337977	0.04815095219994419	0	0	[denethor_bucket]
43	249	0.115892609333372	0.04777967680001893	0	0	[denethor_bucket]
44	187	0.11917461833325162	0.04984696680010075	0	0	[denethor_bucket]
45	305	0.11564943333334568	0.04884518180002715	0	0	[denethor_bucket]
46	187	0.12626051999994078	0.04708723279997003	0	0	[denethor_bucket]
47	521	0.11812190866662788	0.05021545380001271	0	0	[denethor_bucket]
48	187	0.11307101233328838	0.05082745680001608	0	0	[denethor_bucket]
49	191	0.113453371666708	0.04759710020005059	0	0	[denethor_bucket]
50	243	0.13279223666674525	0.04847612240009767	0	0	[denethor_bucket]
51	363	0.12649987566671456	0.055868204200021414	0	0	[denethor_bucket]
52	421	0.11965719333330554	0.048692561600000774	0	0	[denethor_bucket]
53	191	0.11988388633336916	0.04947436639994294	0	0	[denethor_bucket]
54	581	0.12635759633326415	0.06024868280003375	0	0	[denethor_bucket]
55	187	0.11309469700000344	0.04755695019996438	0	0	[denethor_bucket]
56	187	0.12290212666667329	0.04897534919999771	0	0	[denethor_bucket]
57	183	0.1168041460000022	0.0479708831999119	0	0	[denethor_bucket]
58	239	0.11971496233329525	0.04974063719998867	0	0	[denethor_bucket]
59	355	0.11311031366671885	0.05083543719997579	0	0	[denethor_bucket]
60	243	0.11975035200002068	0.05072153579998258	0	0	[denethor_bucket]
61	567	0.11642135533330597	0.04640633500007425	0	0	[denethor_bucket]
62	187	0.1129890723333393	0.04553965160005191	0	0	[denethor_bucket]
63	245	0.11311526400002465	0.06774290600005771	0	0	[denethor_bucket]
64	301	0.11981007099998905	0.04673804859997972	0	0	[denethor_bucket]
65	191	0.11315082499995789	0.04878398099994002	0	0	[denethor_bucket]
66	421	0.1131007599999663	0.062361391999991155	0	0	[denethor_bucket]
67	481	0.11312058500001868	0.04925854820002087	0	0	[denethor_bucket]
68	539	0.11983145599998103	0.050730422399954025	0	0	[denethor_bucket]
69	640	0.1169447683333119	0.0526552913999808	0	0	[denethor_bucket]
70	187	0.11651430133339122	0.04985531820002507	0	0	[denethor_bucket]
71	243	0.11978390766667715	0.04845743539995056	0	0	[denethor_bucket]
72	299	0.12055417366663816	0.04957502600004773	0	0	[denethor_bucket]
