#<#tasks> <#config> <#data> <#vms> <#buckets> <#bucket_ranges> <max_running_time> <max_financial_cost>
7	5	18	3	1	3	1000	999999

#<task_id> <activity_id> <task_type__0-VM__1-VM_FX> <vm_cpu_time> <n_input> [<id_input>...] <n_output> [<id_output>...]
1	1	1	0.008449221961200237	1	[1]	1	[2]
2	1	1	0.03473688708618283	1	[3]	1	[4]
9	2	1	0.0013452689163386822	1	[2]	3	[5,6,7]
10	2	1	0.0042799810180440545	1	[4]	8	[8,9,10,11,12,13,14,15]
11	3	1	0.015590051072649658	11	[5,6,7,8,9,10,11,12,13,14,15]	1	[16]
12	3	1	0.01533561001997441	11	[5,6,7,8,9,10,11,12,13,14,15]	1	[17]
13	4	1	0.0006414559902623296	2	[16,17]	1	[18]

#<data_id> <data_size> <read_time_avg> <write_time_avg> <is_static> <n_source_devices> [<device_id>...]
1	1662	0.15235182879998774	None	1	1	[denethor_bucket]
2	339	0.14695090860004711	0.05364227099992149	0	0	[denethor_bucket]
3	2666	0.06115354660000776	None	1	1	[denethor_bucket]
4	640	0.05498200999998062	0.04850058659990282	0	0	[denethor_bucket]
5	185	0.11305015166662713	0.06221089080003139	0	0	[denethor_bucket]
6	185	0.12373161433334683	0.05053149120003582	0	0	[denethor_bucket]
7	339	0.11986179900002017	0.044876134799983446	0	0	[denethor_bucket]
8	187	0.12009678066666159	0.046946242000024084	0	0	[denethor_bucket]
9	245	0.11289428000002508	0.047582882599999723	0	0	[denethor_bucket]
10	301	0.12917515133332813	0.04902689420002844	0	0	[denethor_bucket]
11	191	0.11047857300004202	0.052796248200013454	0	0	[denethor_bucket]
12	421	0.11614699966662556	0.047079707000000325	0	0	[denethor_bucket]
13	481	0.1167845743332663	0.051854397800013885	0	0	[denethor_bucket]
14	539	0.11980164233330015	0.046214549800026816	0	0	[denethor_bucket]
15	640	0.12011512633333155	0.04551480739997942	0	0	[denethor_bucket]
16	185	0.14053327639996951	0.1341399893999892	0	0	[denethor_bucket]
17	396	0.06673004939998464	0.055499510799973	0	0	[denethor_bucket]
18	597	None	0.06062585779998244	0	0	[denethor_bucket]

#<vm1_cpu_slowdown> <vm2_cpu_slowdown> ... <vm10_cpu_slowdown>
1.00	1.00	0.50

#<vm1_storage> <vm2 _storage> <vm3_storage>
8192	8192	8192

#<vm1_cost> <vm2_cost> <vm3_cost>
0.0000051670	0.0000103330	0.0000186671

#<vm_id> <bandwidth>
1	1250
2	1250
3	5000

#<task_id> <activity_id> <conf_id> <task_cost> <task_time_duration> <task_time_init> <task_time_cpu> <task_time_read> <task_time_write> <task_count>
1	1	1	0.00000142148161	0.58631	0.0	0.24691469199999255	0.26572517299996434	0.07367013500004305	1
1	1	2	0.00000237154601	0.52117	1.06135	0.24760931400034486	0.20817600899999888	0.06538467699965622	1
1	1	3	0.00000287625535	0.32115	0.7912	0.15888661800000808	0.11777101699999548	0.044492364999996425	1
1	1	4	0.00000477134248	0.27427999999999997	0.88014	0.1331984870000963	0.0977328699999589	0.043348642999944786	1
1	1	5	0.00000821268269	0.24038	0.90427	0.1267103900000119	0.07235407500002111	0.041315534999966985	1
2	1	1	0.00000200685778	0.86729	0.0	0.6643174350000182	0.12550528799999938	0.07746727699998246	1
2	1	2	0.00000215204557	0.46849	0.0	0.38395719300004044	0.04208549300028608	0.0424473139996735	1
2	1	3	0.00000290508874	0.32461	0.0	0.22873210500016955	0.05300028599981488	0.04287760900001558	1
2	1	4	0.00000431050822	0.24663	0.0	0.16177721900011863	0.04429092499992748	0.04056185599995388	1
2	1	5	0.00000759434812	0.22183000000000003	0.0	0.1417953820001004	0.04088574100001097	0.03914887699988867	1
9	2	1	0.0000013332731	0.5439700000000001	0.0	0.12262384000001543	0.2131304499999942	0.2082157099999904	1
9	2	2	0.00000214350389	0.46644	0.88971	0.12216210999971502	0.1702831080001488	0.17399478200013618	1
9	2	3	0.00000359142345	0.40697000000000005	0.75515	0.105504436999978	0.1665078060000269	0.13495775699999513	1
9	2	4	0.00000567501095	0.3285	0.84333	0.10603732899986971	0.08874161000005643	0.13372106100007386	1
9	2	5	0.00001147635589	0.33829000000000004	0.93874	0.10499515699993305	0.09609156900000926	0.13720327400005772	1
10	2	1	0.00000183658661	0.7855599999999999	0.0	0.16425364999983186	0.0940112499999941	0.527295100000174	1
10	2	2	0.00000245333784	0.5408	0.0	0.11431463300005885	0.04256027499991433	0.3839250920000268	1
10	2	3	0.00000439984173	0.50398	0.0	0.10570314299995835	0.042535146999966855	0.3557417100000748	1
10	2	4	0.00000835651631	0.48939	0.0	0.10608228899995686	0.04644437000001744	0.3368633410000257	1
10	2	5	0.00001644236582	0.48727	0.0	0.10665758999986019	0.04935900800001036	0.3312534020001294	1
11	3	1	0.00000579673347	2.6864266926665743	0.0	1.174505990999968	1.3021366926665745	0.2097840090000318	1
11	3	2	0.00000875800334	2.0539166926665744	0.75718	0.5813561090000724	1.3021366926665745	0.1704238909999276	1
11	3	3	0.00001543400291	1.8280766926665746	0.91734	0.40881801600000656	1.3021366926665745	0.11712198399999352	1
11	3	4	0.00002701733185	1.6090366926665742	0.7848200000000001	0.2262165789999965	1.3021366926665745	0.08068342100000336	1
