#<#tasks> <#config> <#data> <#vms> <#buckets> <#bucket_ranges> <max_running_time> <max_financial_cost>
7	5	14	3	1	3	1000	999999

#<task_id> <activity_id> <task_type__0-VM__1-VM_FX> <vm_cpu_time> <n_input> [<id_input>...] <n_output> [<id_output>...]
1295	1	1	0.04204933100845665	1	[448]	1	[449]
1415	1	1	0.0074092180002480745	1	[688]	1	[689]
1496	2	1	0.0016476239543408155	1	[449]	4	[762,763,764,765]
1616	2	1	0.0012878419365733862	1	[689]	3	[1199,1200,1201]
6704	3	1	0.005014218972064555	7	[762,763,764,765,1199,1200,1201]	1	[1279]
6705	3	1	0.004859145963564515	7	[762,763,764,765,1199,1200,1201]	1	[1280]
6706	4	1	0.00024843192659318447	2	[1279,1280]	1	[1281]

#<data_id> <data_size> <read_time_avg> <write_time_avg> <is_static> <n_source_devices> [<device_id>...]
448	4278	0.17308753660000775	None	1	1	[denethor_bucket]
449	413	0.1886609607999958	0.06251795399997491	0	0	[denethor_bucket]
688	2514	0.0536477270000546	None	1	1	[denethor_bucket]
689	349	0.06737090739995892	0.05006419920001122	0	0	[denethor_bucket]
762	187	0.11978092199998969	0.057698279799967625	0	0	[denethor_bucket]
763	193	0.1131495030000167	0.05390807539996558	0	0	[denethor_bucket]
764	243	0.11974029933331092	0.052141074000064694	0	0	[denethor_bucket]
765	413	0.1150376836666851	0.0506150416000537	0	0	[denethor_bucket]
1199	185	0.11979879133335677	0.046188261999964196	0	0	[denethor_bucket]
1200	187	0.1177938450000416	0.04885028100005684	0	0	[denethor_bucket]
1201	349	0.11830434566667711	0.05377040479995685	0	0	[denethor_bucket]
1279	232	0.17170091860007233	0.16322877940008312	0	0	[denethor_bucket]
1280	194	0.06923437979990013	0.054428209000025166	0	0	[denethor_bucket]
1281	426	None	0.0661931740001819	0	0	[denethor_bucket]

#<vm1_cpu_slowdown> <vm2_cpu_slowdown> ... <vm10_cpu_slowdown>
1.00	1.00	0.50

#<vm1_storage> <vm2 _storage> <vm3_storage>
8192	8192	8192

#<vm1_cost> <vm2_cost> <vm3_cost>
0.0000051670	0.0000103330	0.0000186671

#<vm_id> <bandwidth>
1	1250
2	1250
3	5000

#<task_id> <activity_id> <conf_id> <task_cost> <task_time_duration> <task_time_init> <task_time_cpu> <task_time_read> <task_time_write> <task_count>
1295	1	1	0.00000357317341	1.61912	0.71684	1.059595880000008	0.44005008499999576	0.11947403499999609	1
1295	1	2	0.0000032322144	0.72773	0.88468	0.4978843939999738	0.1734540150000612	0.05639159099996505	1
1295	1	3	0.00000376434046	0.42772000000000004	0.8287300000000001	0.2892978470000351	0.09332007499995143	0.045102078000013535	1
1295	1	4	0.00000581284456	0.33677	0.8774500000000001	0.20718741800010185	0.07964643499997237	0.04993614699992577	1
1295	1	5	0.00001003768634	0.29513	0.9117999999999999	0.1744770079999679	0.07896707300005801	0.04168591899997409	1
1415	1	1	0.00000117171028	0.46642	0.0	0.27352996999997065	0.1056941730000176	0.08719585700001176	1
1415	1	2	0.00000118379363	0.23611000000000001	0.0	0.1510444890001885	0.047302176999892254	0.03776333399991927	1
1415	1	3	0.00000182733659	0.19528	0.0	0.11896161199999578	0.034829463000050964	0.04148892499995327	1
1415	1	4	0.00000347267321	0.19636	0.0	0.1121898739999964	0.041366518000018004	0.042803607999985616	1
1415	1	5	0.00000661334616	0.19240000000000002	0.0	0.11228442399951964	0.039046304000294185	0.041069272000186174	1
1496	2	1	0.00000215573308	0.93875	0.75699	0.11881081000004315	0.4371918249999567	0.3827473650000002	1
1496	2	2	0.00000248983791	0.5495599999999999	0.91906	0.10664248699966129	0.21618001600018033	0.22673749700015833	1
1496	2	3	0.00000339408972	0.38329	0.9046000000000001	0.10626987899980855	0.1058278010000322	0.17119232000015927	1
1496	2	4	0.00000577834449	0.3347	0.8396100000000001	0.1060195659999883	0.0860267619999604	0.1426536720000513	1
1496	2	5	0.00001208169043	0.35645	0.8777200000000001	0.10989010000026173	0.09807839999984935	0.1484814999998889	1
1616	2	1	0.00000132629392	0.54062	0.0	0.12274995600007389	0.13972167999997964	0.27814836399994647	1
1616	2	2	0.00000146233586	0.30296	0.0	0.10398491900015591	0.058858653999777744	0.14011642700006632	1
1616	2	3	0.00000236242099	0.25949	0.0	0.10396996800008697	0.045364394999978686	0.11015563699993436	1
1616	2	4	0.0000045171753	0.25903	0.0	0.10346240100006275	0.048789467999995395	0.10677813099994182	1
1616	2	5	0.00000876835047	0.25705	0.0	0.1040834799999364	0.04412034000006315	0.10884618000000046	1
6704	3	1	0.00000251273379	1.11011	0.7428400000000001	0.7539442829997054	0.0	0.35616571700029453	1
6704	3	2	0.00000262050484	0.58092	0.77022	0.4044830700000911	0.0	0.1764369299999089	1
6704	3	3	0.00000317942263	0.35752999999999996	0.79112	0.2467524559999704	0.0	0.11077754400002959	1
6704	3	4	0.00000443850848	0.25431	0.8308200000000001	0.1681241479999149	0.0	0.0861858520000851	1
6704	3	5	0.00000809568246	0.23687	0.80328	0.15029214599990257	0.0	0.08657785400009743	1
6705	3	1	0.0000018342116	0.78442	0.0	0.6877512629999273	0.0	0.09666873700007272	1
6705	3	2	0.00000194267015	0.41824	0.0	0.3665444209998752	0.0	0.05169557900012478	1
6705	3	3	0.00000249133792	0.27496	0.0	0.2355187790000527	0.0	0.03944122099994729	1
6705	3	4	0.00000357650675	0.20259000000000002	0.0	0.1581818659999634	0.0	0.044408134000036625	1
6705	3	5	0.00000640401241	0.18612	0.0	0.14619262600005561	0.0	0.03992737399994439	1
6706	4	1	0.00000160085697	0.67241	0.82584	0.004286456000031763	0.549013099999911	0.11911044400005721	1
6706	4	2	0.00000160625281	0.3375	0.74389	0.004394114999649901	0.25400816399996984	0.07909772100038026	1
6706	4	3	0.00000186517	0.19982	0.7978999999999999	0.004005910999990476	0.1455986490000214	0.05021543999998812	1
6706	4	4	0.00000311500583	0.1749	0.82887	0.003387008999672986	0.13095813200015982	0.0405548590001672	1
6706	4	5	0.0000059166781	0.1715	0.7903300000000001	0.004414146999883087	0.12509844699980022	0.041987406000316696	1

#<bucket_range_id> <size1_gb> <size2_gb> <cost_per_gb>
1	0	51200	0.0405
2	51200	460800	0.0390
3	460800	99999999999999	0.0370
