#<#tasks> <#config> <#data> <#vms> <#buckets> <#bucket_ranges> <max_running_time> <max_financial_cost>
46	5	105	5	1	3	1000	500000

#<task_id> <activity_id> <task_type__0-VM__1-VM_FX> <vm_cpu_time> <n_input> [<id_input>...] <n_output> [<id_output>...]
1	1	1	0.007460960885509849	1	[1]	1	[2]
26	1	1	0.0654937531799078	1	[25]	1	[26]
733	1	1	0.021769636077806354	1	[124]	1	[125]
811	1	1	0.05553464195691049	1	[222]	1	[223]
1298	1	1	0.014608878875151277	1	[454]	1	[455]
1315	1	1	0.023904321948066354	1	[488]	1	[489]
1327	1	1	0.016381008084863424	1	[512]	1	[513]
1329	1	1	0.018103684997186065	1	[516]	1	[517]
1330	1	1	0.06872585183009505	1	[518]	1	[519]
1356	1	1	0.028098794864490628	1	[570]	1	[571]
1372	1	1	0.020076964050531387	1	[602]	1	[603]
1376	1	1	0.0645703210029751	1	[610]	1	[611]
1393	1	1	0.05844525387510657	1	[644]	1	[645]
1430	1	1	0.02655841992236674	1	[718]	1	[719]
1437	1	1	0.03276250814087689	1	[732]	1	[733]
9	2	1	0.0012908268254250288	1	[2]	3	[5,6,7]
36	2	1	0.0027456730604171753	1	[26]	7	[55,56,57,58,59,60,61]
753	2	1	0.00252945302054286	1	[125]	5	[152,153,154,155,156]
861	2	1	0.0021218021865934134	1	[223]	5	[309,310,311,312,313]
1499	2	1	0.001585711957886815	1	[455]	4	[774,775,776,777]
1516	2	1	0.0015327099245041609	1	[489]	4	[842,843,844,845]
1528	2	1	0.0017496820073574781	1	[513]	4	[890,891,892,893]
1530	2	1	0.0016109549906104803	1	[517]	4	[898,899,900,901]
1531	2	1	0.0016530840657651424	1	[519]	4	[902,903,904,905]
1557	2	1	0.0017156729009002447	1	[571]	4	[1006,1007,1008,1009]
1573	2	1	0.0012747249566018581	1	[603]	3	[1070,1071,1072]
1577	2	1	0.0016629458405077457	1	[611]	3	[1082,1083,1084]
1594	2	1	0.0013833758421242237	1	[645]	3	[1133,1134,1135]
1631	2	1	0.0014783157967031002	1	[719]	3	[1243,1244,1245]
1638	2	1	0.0013635738287121058	1	[733]	3	[1264,1265,1266]
12052	3	1	0.08097635419107974	59	[5,6,7,55,56,57,58,59,60,61,152,153,154,155,156,309,310,311,312,313,774,775,776,777,842,843,844,845,890,891,892,893,898,899,900,901,902,903,904,905,1006,1007,1008,1009,1070,1071,1072,1082,1083,1084,1133,1134,1135,1243,1244,1245,1264,1265,1266]	1	[16]
12053	3	1	0.19438246497884393	59	[5,6,7,55,56,57,58,59,60,61,152,153,154,155,156,309,310,311,312,313,774,775,776,777,842,843,844,845,890,891,892,893,898,899,900,901,902,903,904,905,1006,1007,1008,1009,1070,1071,1072,1082,1083,1084,1133,1134,1135,1243,1244,1245,1264,1265,1266]	1	[94]
12054	3	1	0.14142923802137375	59	[5,6,7,55,56,57,58,59,60,61,152,153,154,155,156,309,310,311,312,313,774,775,776,777,842,843,844,845,890,891,892,893,898,899,900,901,902,903,904,905,1006,1007,1008,1009,1070,1071,1072,1082,1083,1084,1133,1134,1135,1243,1244,1245,1264,1265,1266]	1	[195]
12055	3	1	0.14261339511722326	59	[5,6,7,55,56,57,58,59,60,61,152,153,154,155,156,309,310,311,312,313,774,775,776,777,842,843,844,845,890,891,892,893,898,899,900,901,902,903,904,905,1006,1007,1008,1009,1070,1071,1072,1082,1083,1084,1133,1134,1135,1243,1244,1245,1264,1265,1266]	1	[414]
12056	3	1	0.11177389416843653	59	[5,6,7,55,56,57,58,59,60,61,152,153,154,155,156,309,310,311,312,313,774,775,776,777,842,843,844,845,890,891,892,893,898,899,900,901,902,903,904,905,1006,1007,1008,1009,1070,1071,1072,1082,1083,1084,1133,1134,1135,1243,1244,1245,1264,1265,1266]	1	[1352]
12057	3	1	0.11177142290398479	59	[5,6,7,55,56,57,58,59,60,61,152,153,154,155,156,309,310,311,312,313,774,775,776,777,842,843,844,845,890,891,892,893,898,899,900,901,902,903,904,905,1006,1007,1008,1009,1070,1071,1072,1082,1083,1084,1133,1134,1135,1243,1244,1245,1264,1265,1266]	1	[1320]
12058	3	1	0.10959234484471381	59	[5,6,7,55,56,57,58,59,60,61,152,153,154,155,156,309,310,311,312,313,774,775,776,777,842,843,844,845,890,891,892,893,898,899,900,901,902,903,904,905,1006,1007,1008,1009,1070,1071,1072,1082,1083,1084,1133,1134,1135,1243,1244,1245,1264,1265,1266]	1	[1309]
12059	3	1	0.10864839889109135	59	[5,6,7,55,56,57,58,59,60,61,152,153,154,155,156,309,310,311,312,313,774,775,776,777,842,843,844,845,890,891,892,893,898,899,900,901,902,903,904,905,1006,1007,1008,1009,1070,1071,1072,1082,1083,1084,1133,1134,1135,1243,1244,1245,1264,1265,1266]	1	[1373]
12060	3	1	0.10841747187077999	59	[5,6,7,55,56,57,58,59,60,61,152,153,154,155,156,309,310,311,312,313,774,775,776,777,842,843,844,845,890,891,892,893,898,899,900,901,902,903,904,905,1006,1007,1008,1009,1070,1071,1072,1082,1083,1084,1133,1134,1135,1243,1244,1245,1264,1265,1266]	1	[1387]
12061	3	1	0.10806094598956406	59	[5,6,7,55,56,57,58,59,60,61,152,153,154,155,156,309,310,311,312,313,774,775,776,777,842,843,844,845,890,891,892,893,898,899,900,901,902,903,904,905,1006,1007,1008,1009,1070,1071,1072,1082,1083,1084,1133,1134,1135,1243,1244,1245,1264,1265,1266]	1	[1376]
12062	3	1	0.08281505201011896	59	[5,6,7,55,56,57,58,59,60,61,152,153,154,155,156,309,310,311,312,313,774,775,776,777,842,843,844,845,890,891,892,893,898,899,900,901,902,903,904,905,1006,1007,1008,1009,1070,1071,1072,1082,1083,1084,1133,1134,1135,1243,1244,1245,1264,1265,1266]	1	[1284]
12063	3	1	0.08278709999285638	59	[5,6,7,55,56,57,58,59,60,61,152,153,154,155,156,309,310,311,312,313,774,775,776,777,842,843,844,845,890,891,892,893,898,899,900,901,902,903,904,905,1006,1007,1008,1009,1070,1071,1072,1082,1083,1084,1133,1134,1135,1243,1244,1245,1264,1265,1266]	1	[1404]
12064	3	1	0.08318577893078327	59	[5,6,7,55,56,57,58,59,60,61,152,153,154,155,156,309,310,311,312,313,774,775,776,777,842,843,844,845,890,891,892,893,898,899,900,901,902,903,904,905,1006,1007,1008,1009,1070,1071,1072,1082,1083,1084,1133,1134,1135,1243,1244,1245,1264,1265,1266]	1	[1380]
12065	3	1	0.0820944111328572	59	[5,6,7,55,56,57,58,59,60,61,152,153,154,155,156,309,310,311,312,313,774,775,776,777,842,843,844,845,890,891,892,893,898,899,900,901,902,903,904,905,1006,1007,1008,1009,1070,1071,1072,1082,1083,1084,1133,1134,1135,1243,1244,1245,1264,1265,1266]	1	[1302]
12066	3	1	0.08788608107715845	59	[5,6,7,55,56,57,58,59,60,61,152,153,154,155,156,309,310,311,312,313,774,775,776,777,842,843,844,845,890,891,892,893,898,899,900,901,902,903,904,905,1006,1007,1008,1009,1070,1071,1072,1082,1083,1084,1133,1134,1135,1243,1244,1245,1264,1265,1266]	1	[1334]
12067	4	1	0.0004762460011988878	15	[16,94,195,414,1284,1302,1309,1320,1334,1352,1373,1376,1380,1387,1404]	1	[1415]

#<data_id> <data_size> <read_time_avg> <write_time_avg> <is_static> <n_source_devices> [<device_id>...]
1	1662	0.1917362430000594	None	1	1	[denethor_bucket]
2	339	0.18094948560001287	0.05896903320006004	0	0	[denethor_bucket]
5	185	0.12211223768817826	0.05619118779998189	0	0	[denethor_bucket]
6	185	0.12211223768817826	0.05290410379996047	0	0	[denethor_bucket]
7	339	0.12776875167474624	0.04875275099996088	0	0	[denethor_bucket]
16	185	0.1597403507999843	0.16138831040001378	0	0	[denethor_bucket]
25	3265	0.06364108179998311	None	1	1	[denethor_bucket]
26	567	0.05861980920002452	0.04904108939999787	0	0	[denethor_bucket]
55	187	0.12211223768817826	0.05113621479997619	0	0	[denethor_bucket]
56	187	0.12211223768817826	0.0491983833999484	0	0	[denethor_bucket]
57	183	0.12211223768817826	0.04877812299993139	0	0	[denethor_bucket]
58	239	0.12317064854079139	0.04884904280003184	0	0	[denethor_bucket]
59	355	0.12776875167474624	0.05305177679999815	0	0	[denethor_bucket]
60	243	0.12317064854079139	0.04475333520001641	0	0	[denethor_bucket]
61	567	0.1297431537769124	0.0521557316000326	0	0	[denethor_bucket]
94	355	0.058085662199971466	0.08808572779996666	0	0	[denethor_bucket]
124	2258	0.0560687057999985	None	1	1	[denethor_bucket]
125	453	0.06465170699989357	0.04960825899995598	0	0	[denethor_bucket]
152	185	0.12211223768817826	0.0458389110000212	0	0	[denethor_bucket]
153	243	0.12317064854079139	0.04922720479999043	0	0	[denethor_bucket]
154	299	0.12317064854079139	0.05165101540007982	0	0	[denethor_bucket]
155	185	0.12211223768817826	0.047771538600079565	0	0	[denethor_bucket]
156	453	0.11984930817943595	0.04933869840002671	0	0	[denethor_bucket]
195	273	0.05811793380005383	0.08134798339999634	0	0	[denethor_bucket]
222	3356	0.062297985399982284	None	1	1	[denethor_bucket]
223	455	0.06268861859999789	0.04519616100001258	0	0	[denethor_bucket]
309	185	0.12211223768817826	0.050071925999952784	0	0	[denethor_bucket]
310	243	0.12317064854079139	0.05688581460003661	0	0	[denethor_bucket]
311	299	0.12317064854079139	0.04898652399991761	0	0	[denethor_bucket]
312	185	0.12211223768817826	0.046259891599959246	0	0	[denethor_bucket]
313	455	0.11984930817943595	0.052633084000035524	0	0	[denethor_bucket]
414	273	0.06710132539992629	0.08056462060000058	0	0	[denethor_bucket]
454	2762	0.0574233082000319	None	1	1	[denethor_bucket]
455	405	0.06022449319999623	0.04705282999998417	0	0	[denethor_bucket]
488	4103	0.05780932540003505	None	1	1	[denethor_bucket]
489	403	0.06162881239999934	0.05088223300003847	0	0	[denethor_bucket]
512	2932	0.06533480760001567	None	1	1	[denethor_bucket]
513	405	0.06149827339999092	0.053756269799987426	0	0	[denethor_bucket]
516	2164	0.0681553002000328	None	1	1	[denethor_bucket]
517	405	0.05901361859998815	0.04700527860006787	0	0	[denethor_bucket]
518	4836	0.052763677799976	None	1	1	[denethor_bucket]
519	407	0.059899933400015475	0.04887842380003349	0	0	[denethor_bucket]
570	3087	0.07418467540003348	None	1	1	[denethor_bucket]
571	397	0.05763599939992901	0.04881192739997005	0	0	[denethor_bucket]
602	3650	0.05983151520003958	None	1	1	[denethor_bucket]
603	357	0.06621252539996476	0.04557616820004569	0	0	[denethor_bucket]
610	4670	0.06288030540004001	None	1	1	[denethor_bucket]
611	357	0.0602803160000235	0.05062992419998409	0	0	[denethor_bucket]
644	5188	0.06359603199994127	None	1	1	[denethor_bucket]
645	347	0.06340350539995825	0.04854313200009983	0	0	[denethor_bucket]
718	3836	0.06227561779999178	None	1	1	[denethor_bucket]
719	339	0.0599604833999706	0.054508305400077006	0	0	[denethor_bucket]
732	3692	0.06587709719997292	None	1	1	[denethor_bucket]
733	347	0.0595275732000232	0.05177885180003159	0	0	[denethor_bucket]
774	187	0.12211223768817826	0.05211583520004979	0	0	[denethor_bucket]
775	185	0.12211223768817826	0.04818897439990906	0	0	[denethor_bucket]
776	243	0.12317064854079139	0.048251778800022294	0	0	[denethor_bucket]
777	405	0.11984930817943595	0.0488728696000976	0	0	[denethor_bucket]
842	185	0.12211223768817826	0.0473190210000098	0	0	[denethor_bucket]
843	185	0.12211223768817826	0.05049132580007836	0	0	[denethor_bucket]
844	241	0.12317064854079139	0.046847174199990606	0	0	[denethor_bucket]
845	403	0.11984930817943595	0.05117462720002095	0	0	[denethor_bucket]
890	185	0.12211223768817826	0.04768769959991914	0	0	[denethor_bucket]
891	249	0.12317064854079139	0.053130381400069385	0	0	[denethor_bucket]
892	187	0.12211223768817826	0.04814399539999386	0	0	[denethor_bucket]
893	405	0.11984930817943595	0.05348519080004053	0	0	[denethor_bucket]
898	187	0.12211223768817826	0.051027420799971426	0	0	[denethor_bucket]
899	185	0.12211223768817826	0.052698694800028534	0	0	[denethor_bucket]
900	243	0.12317064854079139	0.04710443139996414	0	0	[denethor_bucket]
901	405	0.11984930817943595	0.048910990399997446	0	0	[denethor_bucket]
902	187	0.12211223768817826	0.04544015040002023	0	0	[denethor_bucket]
903	185	0.12211223768817826	0.050337556200133804	0	0	[denethor_bucket]
904	245	0.12317064854079139	0.045259359800047604	0	0	[denethor_bucket]
905	407	0.11984930817943595	0.05224575619998859	0	0	[denethor_bucket]
1006	185	0.12211223768817826	0.04773983580005279	0	0	[denethor_bucket]
1007	187	0.12211223768817826	0.0504484712000135	0	0	[denethor_bucket]
1008	241	0.12317064854079139	0.04639655280005855	0	0	[denethor_bucket]
1009	397	0.12776875167474624	0.04870705820010244	0	0	[denethor_bucket]
1070	193	0.12211223768817826	0.05069101819995012	0	0	[denethor_bucket]
1071	187	0.12211223768817826	0.048543917599999986	0	0	[denethor_bucket]
1072	357	0.12776875167474624	0.048028176199943574	0	0	[denethor_bucket]
1082	193	0.12211223768817826	0.046540616400045566	0	0	[denethor_bucket]
1083	187	0.12211223768817826	0.051599370000030835	0	0	[denethor_bucket]
1084	357	0.12776875167474624	0.04660025220002808	0	0	[denethor_bucket]
1133	185	0.12211223768817826	0.05013534239999445	0	0	[denethor_bucket]
1134	185	0.12211223768817826	0.04714143820007166	0	0	[denethor_bucket]
1135	347	0.12776875167474624	0.04714583420001191	0	0	[denethor_bucket]
1243	185	0.12211223768817826	0.048812829399935254	0	0	[denethor_bucket]
1244	185	0.12211223768817826	0.04826963580007942	0	0	[denethor_bucket]
1245	339	0.12776875167474624	0.05109166120004147	0	0	[denethor_bucket]
1264	185	0.12211223768817826	0.04420234080008641	0	0	[denethor_bucket]
1265	249	0.12317064854079139	0.049081500599959325	0	0	[denethor_bucket]
1266	347	0.12776875167474624	0.04814034819994504	0	0	[denethor_bucket]
1284	194	0.06056288199996516	0.08189035040005592	0	0	[denethor_bucket]
1302	194	0.06122854680000955	0.08652980880001451	0	0	[denethor_bucket]
1309	232	0.0633073877999891	0.08200205859996004	0	0	[denethor_bucket]
1320	232	0.06141343679995544	0.08089449679994232	0	0	[denethor_bucket]
1334	194	0.05724291340001173	0.057859035000001315	0	0	[denethor_bucket]
1352	232	0.05715356240004894	0.0786794438000129	0	0	[denethor_bucket]
1373	232	0.06089184759991895	0.07377147419999801	0	0	[denethor_bucket]
1376	236	0.060427078199984406	0.07983065639997448	0	0	[denethor_bucket]
1380	194	0.05987198759994499	0.07966211520003981	0	0	[denethor_bucket]
1387	232	0.06602397699994071	0.08223588360001487	0	0	[denethor_bucket]
