#<#tasks> <#config> <#data> <#vms> <#buckets> <#bucket_ranges> <max_running_time> <max_financial_cost>
151	5	347	5	1	3	2386.809897825389	0.04396128545617

#<task_id> <activity_id> <task_type__0-VM__1-VM_FX> <vm_cpu_time> <n_input> [<id_input>...] <n_output> [<id_output>...]
28	1	1	0.047048859065398574	1	[29]	1	[30]
29	1	1	0.032922585029155016	1	[31]	1	[32]
30	1	1	0.058018228970468044	1	[33]	1	[34]
738	1	1	0.0613728160969913	1	[134]	1	[135]
803	1	1	0.029037056025117636	1	[206]	1	[207]
805	1	1	0.04018747410736978	1	[210]	1	[211]
812	1	1	0.061556789092719555	1	[224]	1	[225]
817	1	1	0.00931988493539393	1	[234]	1	[235]
821	1	1	0.06253071106038988	1	[242]	1	[243]
822	1	1	0.04600491910241544	1	[244]	1	[245]
823	1	1	0.04519282910041511	1	[246]	1	[247]
826	1	1	0.023463184013962746	1	[252]	1	[253]
827	1	1	0.05332097806967795	1	[254]	1	[255]
831	1	1	0.08909808099269867	1	[262]	1	[263]
1295	1	1	0.05296342703513801	1	[448]	1	[449]
1298	1	1	0.013247953960672021	1	[454]	1	[455]
1300	1	1	0.04109083488583565	1	[458]	1	[459]
1301	1	1	0.029482308076694608	1	[460]	1	[461]
1302	1	1	0.050039718160405755	1	[462]	1	[463]
1303	1	1	0.022458554012700915	1	[464]	1	[465]
1304	1	1	0.028802513843402267	1	[466]	1	[467]
1314	1	1	0.04657451808452606	1	[486]	1	[487]
1317	1	1	0.07552176504395902	1	[492]	1	[493]
1324	1	1	0.030930412001907825	1	[506]	1	[507]
1327	1	1	0.01571436389349401	1	[512]	1	[513]
1332	1	1	0.05580042791552842	1	[522]	1	[523]
1343	1	1	0.023529321886599064	1	[544]	1	[545]
1348	1	1	0.03001129603944719	1	[554]	1	[555]
1350	1	1	0.123111377004534	1	[558]	1	[559]
1352	1	1	0.06037836498580873	1	[562]	1	[563]
1364	1	1	0.061484169913455844	1	[586]	1	[587]
1371	1	1	0.03409892483614385	1	[600]	1	[601]
1373	1	1	0.08505983417853713	1	[604]	1	[605]
1376	1	1	0.06410458404570818	1	[610]	1	[611]
1378	1	1	0.043950753984972835	1	[614]	1	[615]
1379	1	1	0.024610962020233274	1	[616]	1	[617]
1384	1	1	0.10899380594491959	1	[626]	1	[627]
1385	1	1	0.043047447921708226	1	[628]	1	[629]
1389	1	1	0.06923426105640829	1	[636]	1	[637]
1391	1	1	0.030183220049366355	1	[640]	1	[641]
1395	1	1	0.10380491684190929	1	[648]	1	[649]
1399	1	1	0.028276881203055382	1	[656]	1	[657]
1403	1	1	0.02433186606504023	1	[664]	1	[665]
1407	1	1	0.09648933913558722	1	[672]	1	[673]
1409	1	1	0.032666017999872565	1	[676]	1	[677]
1412	1	1	0.015408303821459413	1	[682]	1	[683]
1418	1	1	0.019164258148521185	1	[694]	1	[695]
1424	1	1	0.008957483107224107	1	[706]	1	[707]
1434	1	1	0.03402078500948846	1	[726]	1	[727]
1438	1	1	0.09259573486633599	1	[734]	1	[735]
38	2	1	0.002366536995396018	1	[30]	7	[70,71,72,73,74,75,76]
39	2	1	0.0024346420541405678	1	[32]	6	[77,78,79,80,81,82]
40	2	1	0.002686372958123684	1	[34]	7	[83,84,85,86,87,88,89]
758	2	1	0.0022333660162985325	1	[135]	5	[178,179,180,181,182]
853	2	1	0.002050314098596573	1	[207]	5	[269,270,271,272,273]
855	2	1	0.0020791140850633383	1	[211]	5	[279,280,281,282,283]
862	2	1	0.0019395009148865938	1	[225]	5	[314,315,316,317,318]
867	2	1	0.002229028847068548	1	[235]	5	[339,340,341,342,343]
871	2	1	0.0024851399939507246	1	[243]	5	[359,360,361,362,363]
872	2	1	0.001947132870554924	1	[245]	5	[364,365,366,367,368]
873	2	1	0.0021480508148670197	1	[247]	4	[369,370,371,372]
876	2	1	0.001594895962625742	1	[253]	4	[381,382,383,384]
877	2	1	0.002088643843308091	1	[255]	4	[385,386,387,388]
881	2	1	0.001860606949776411	1	[263]	4	[401,402,403,404]
1496	2	1	0.001642656046897173	1	[449]	4	[762,763,764,765]
1499	2	1	0.0017289561219513416	1	[455]	4	[774,775,776,777]
1501	2	1	0.0017941261176019907	1	[459]	4	[782,783,784,785]
1502	2	1	0.0016563839744776487	1	[461]	4	[786,787,788,789]
1503	2	1	0.0016870738472789526	1	[463]	4	[790,791,792,793]
1504	2	1	0.00211643916554749	1	[465]	4	[794,795,796,797]
1505	2	1	0.0015886619221419096	1	[467]	4	[798,799,800,801]
1515	2	1	0.0017523309215903282	1	[487]	4	[838,839,840,841]
1518	2	1	0.0019321779254823923	1	[493]	4	[850,851,852,853]
1525	2	1	0.0016581821255385876	1	[507]	4	[878,879,880,881]
1528	2	1	0.0015826940070837736	1	[513]	4	[890,891,892,893]
1533	2	1	0.0016614280175417662	1	[523]	4	[910,911,912,913]
1544	2	1	0.002033837139606476	1	[545]	4	[954,955,956,957]
1549	2	1	0.0018323799595236778	1	[555]	4	[974,975,976,977]
1551	2	1	0.0017192279919981956	1	[559]	4	[982,983,984,985]
1553	2	1	0.0017701000906527042	1	[563]	4	[990,991,992,993]
1565	2	1	0.001781561877578497	1	[587]	4	[1038,1039,1040,1041]
1572	2	1	0.0016499410849064589	1	[601]	4	[1066,1067,1068,1069]
1574	2	1	0.0020580729469656944	1	[605]	3	[1073,1074,1075]
1577	2	1	0.0013583679683506489	1	[611]	3	[1082,1083,1084]
1579	2	1	0.0013801530003547668	1	[615]	3	[1088,1089,1090]
1580	2	1	0.0013742740266025066	1	[617]	3	[1091,1092,1093]
1585	2	1	0.0015889049973338842	1	[627]	3	[1106,1107,1108]
1586	2	1	0.0018053310923278332	1	[629]	3	[1109,1110,1111]
1590	2	1	0.0013989629223942757	1	[637]	3	[1121,1122,1123]
1592	2	1	0.0014115560334175825	1	[641]	3	[1127,1128,1129]
1596	2	1	0.0017356360331177711	1	[649]	3	[1139,1140,1141]
1600	2	1	0.0013272049836814404	1	[657]	3	[1151,1152,1153]
1604	2	1	0.0012541189789772034	1	[665]	3	[1163,1164,1165]
1608	2	1	0.0017155790701508522	1	[673]	3	[1175,1176,1177]
1610	2	1	0.0017396239563822746	1	[677]	3	[1181,1182,1183]
1613	2	1	0.0016586720012128353	1	[683]	3	[1190,1191,1192]
1619	2	1	0.0013848759699612856	1	[695]	3	[1208,1209,1210]
1625	2	1	0.0017027589492499828	1	[707]	2	[1226,1227]
1635	2	1	0.001387445954605937	1	[727]	3	[1255,1256,1257]
1639	2	1	0.0017311100382357836	1	[735]	3	[1267,1268,1269]
15412	3	1	0.736632633022964	196	[70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,178,179,180,181,182,269,270,271,272,273,279,280,281,282,283,314,315,316,317,318,339,340,341,342,343,359,360,361,362,363,364,365,366,367,368,369,370,371,372,381,382,383,384,385,386,387,388,401,402,403,404,762,763,764,765,774,775,776,777,782,783,784,785,786,787,788,789,790,791,792,793,794,795,796,797,798,799,800,801,838,839,840,841,850,851,852,853,878,879,880,881,890,891,892,893,910,911,912,913,954,955,956,957,974,975,976,977,982,983,984,985,990,991,992,993,1038,1039,1040,1041,1066,1067,1068,1069,1073,1074,1075,1082,1083,1084,1088,1089,1090,1091,1092,1093,1106,1107,1108,1109,1110,1111,1121,1122,1123,1127,1128,1129,1139,1140,1141,1151,1152,1153,1163,1164,1165,1175,1176,1177,1181,1182,1183,1190,1191,1192,1208,1209,1210,1226,1227,1255,1256,1257,1267,1268,1269]	1	[96]
15413	3	1	0.6249481518752873	196	[70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,178,179,180,181,182,269,270,271,272,273,279,280,281,282,283,314,315,316,317,318,339,340,341,342,343,359,360,361,362,363,364,365,366,367,368,369,370,371,372,381,382,383,384,385,386,387,388,401,402,403,404,762,763,764,765,774,775,776,777,782,783,784,785,786,787,788,789,790,791,792,793,794,795,796,797,798,799,800,801,838,839,840,841,850,851,852,853,878,879,880,881,890,891,892,893,910,911,912,913,954,955,956,957,974,975,976,977,982,983,984,985,990,991,992,993,1038,1039,1040,1041,1066,1067,1068,1069,1073,1074,1075,1082,1083,1084,1088,1089,1090,1091,1092,1093,1106,1107,1108,1109,1110,1111,1121,1122,1123,1127,1128,1129,1139,1140,1141,1151,1152,1153,1163,1164,1165,1175,1176,1177,1181,1182,1183,1190,1191,1192,1208,1209,1210,1226,1227,1255,1256,1257,1267,1268,1269]	1	[97]
15414	3	1	0.801964082987979	196	[70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,178,179,180,181,182,269,270,271,272,273,279,280,281,282,283,314,315,316,317,318,339,340,341,342,343,359,360,361,362,363,364,365,366,367,368,369,370,371,372,381,382,383,384,385,386,387,388,401,402,403,404,762,763,764,765,774,775,776,777,782,783,784,785,786,787,788,789,790,791,792,793,794,795,796,797,798,799,800,801,838,839,840,841,850,851,852,853,878,879,880,881,890,891,892,893,910,911,912,913,954,955,956,957,974,975,976,977,982,983,984,985,990,991,992,993,1038,1039,1040,1041,1066,1067,1068,1069,1073,1074,1075,1082,1083,1084,1088,1089,1090,1091,1092,1093,1106,1107,1108,1109,1110,1111,1121,1122,1123,1127,1128,1129,1139,1140,1141,1151,1152,1153,1163,1164,1165,1175,1176,1177,1181,1182,1183,1190,1191,1192,1208,1209,1210,1226,1227,1255,1256,1257,1267,1268,1269]	1	[98]
15415	3	1	0.49276515701785684	196	[70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,178,179,180,181,182,269,270,271,272,273,279,280,281,282,283,314,315,316,317,318,339,340,341,342,343,359,360,361,362,363,364,365,366,367,368,369,370,371,372,381,382,383,384,385,386,387,388,401,402,403,404,762,763,764,765,774,775,776,777,782,783,784,785,786,787,788,789,790,791,792,793,794,795,796,797,798,799,800,801,838,839,840,841,850,851,852,853,878,879,880,881,890,891,892,893,910,911,912,913,954,955,956,957,974,975,976,977,982,983,984,985,990,991,992,993,1038,1039,1040,1041,1066,1067,1068,1069,1073,1074,1075,1082,1083,1084,1088,1089,1090,1091,1092,1093,1106,1107,1108,1109,1110,1111,1121,1122,1123,1127,1128,1129,1139,1140,1141,1151,1152,1153,1163,1164,1165,1175,1176,1177,1181,1182,1183,1190,1191,1192,1208,1209,1210,1226,1227,1255,1256,1257,1267,1268,1269]	1	[200]
15416	3	1	0.4971985290758312	196	[70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,178,179,180,181,182,269,270,271,272,273,279,280,281,282,283,314,315,316,317,318,339,340,341,342,343,359,360,361,362,363,364,365,366,367,368,369,370,371,372,381,382,383,384,385,386,387,388,401,402,403,404,762,763,764,765,774,775,776,777,782,783,784,785,786,787,788,789,790,791,792,793,794,795,796,797,798,799,800,801,838,839,840,841,850,851,852,853,878,879,880,881,890,891,892,893,910,911,912,913,954,955,956,957,974,975,976,977,982,983,984,985,990,991,992,993,1038,1039,1040,1041,1066,1067,1068,1069,1073,1074,1075,1082,1083,1084,1088,1089,1090,1091,1092,1093,1106,1107,1108,1109,1110,1111,1121,1122,1123,1127,1128,1129,1139,1140,1141,1151,1152,1153,1163,1164,1165,1175,1176,1177,1181,1182,1183,1190,1191,1192,1208,1209,1210,1226,1227,1255,1256,1257,1267,1268,1269]	1	[406]
15417	3	1	0.509110634913668	196	[70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,178,179,180,181,182,269,270,271,272,273,279,280,281,282,283,314,315,316,317,318,339,340,341,342,343,359,360,361,362,363,364,365,366,367,368,369,370,371,372,381,382,383,384,385,386,387,388,401,402,403,404,762,763,764,765,774,775,776,777,782,783,784,785,786,787,788,789,790,791,792,793,794,795,796,797,798,799,800,801,838,839,840,841,850,851,852,853,878,879,880,881,890,891,892,893,910,911,912,913,954,955,956,957,974,975,976,977,982,983,984,985,990,991,992,993,1038,1039,1040,1041,1066,1067,1068,1069,1073,1074,1075,1082,1083,1084,1088,1089,1090,1091,1092,1093,1106,1107,1108,1109,1110,1111,1121,1122,1123,1127,1128,1129,1139,1140,1141,1151,1152,1153,1163,1164,1165,1175,1176,1177,1181,1182,1183,1190,1191,1192,1208,1209,1210,1226,1227,1255,1256,1257,1267,1268,1269]	1	[408]
